,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,age
9042,20141202,505500.0,3,2.5,1300,1187,3.0,0,0,3,8,1300,0,47.6704,-122.391,9
9043,20140506,455000.0,5,2.5,2240,7770,1.0,0,0,3,7,1340,900,47.7198,-122.171,36
9044,20141031,1348000.0,5,3.25,3540,5971,1.0,0,2,3,10,2000,1540,47.6643,-122.20200000000001,9
9045,20150109,600000.0,4,2.25,2840,31720,1.0,0,0,3,8,1780,1060,47.7505,-122.375,57
9046,20150205,329800.0,4,2.5,2080,7047,2.0,0,0,3,8,2080,0,47.2627,-122.215,19
9047,20150421,222000.0,2,1.0,1550,38449,1.0,0,0,3,6,1550,0,47.4315,-122.199,68
9048,20150405,450000.0,4,2.5,1900,9240,1.0,0,0,3,7,1900,0,47.6167,-122.137,53
9049,20141218,952000.0,3,3.5,2760,4500,2.0,0,0,3,9,2120,640,47.6529,-122.37200000000001,10
9050,20140723,625000.0,4,2.0,1410,4480,1.5,0,0,3,8,1410,0,47.6385,-122.344,87
9051,20150312,226800.0,2,1.0,1240,11393,1.0,0,0,4,7,1240,0,47.3714,-122.20700000000001,55
9052,20141212,1205000.0,5,4.25,4420,13497,2.0,0,0,3,11,3510,910,47.5262,-122.14299999999999,14
9053,20141003,350000.0,4,2.75,3390,16153,1.0,0,0,4,7,1970,1420,47.3954,-122.184,53
9054,20150312,395000.0,3,1.75,1400,8640,1.0,0,0,3,7,1400,0,47.7659,-122.204,53
9055,20140919,285000.0,5,3.0,2110,5260,2.0,0,0,3,7,1670,440,47.5449,-122.272,12
9056,20150107,553000.0,3,1.0,1310,18135,1.0,0,0,3,7,1310,0,47.6065,-122.113,67
9057,20150505,254000.0,3,1.0,1270,16800,1.0,0,0,4,7,1270,0,47.4599,-122.27600000000001,58
9058,20140826,348140.0,2,1.5,2060,10880,1.0,0,0,3,6,1190,870,47.515,-122.36200000000001,90
9059,20140626,354950.0,4,2.75,2530,7350,1.0,0,0,5,8,1280,1250,47.313,-122.374,37
9060,20140612,706000.0,3,2.75,1900,6400,1.0,0,0,5,7,1410,490,47.6697,-122.281,72
9061,20140505,499000.0,4,2.5,2910,6479,2.0,0,0,3,7,2910,0,47.5402,-121.887,8
9062,20141204,427500.0,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,47.4199,-121.99,43
9063,20150217,439000.0,5,3.5,2880,10000,2.0,0,3,3,8,1980,900,47.4874,-122.223,24
9064,20141117,545000.0,4,2.5,2820,25995,2.0,0,0,3,9,2820,0,47.3415,-122.029,16
9065,20141017,842000.0,3,1.0,1620,4774,1.5,0,0,3,7,1620,0,47.659,-122.339,94
9066,20141210,685000.0,4,2.5,3320,38043,2.0,0,0,3,9,3320,0,47.6504,-122.00399999999999,17
9067,20140903,665000.0,4,3.5,3770,47480,2.0,0,0,3,9,3770,0,47.3552,-121.99,11
9068,20140609,255000.0,2,1.0,1200,9000,1.0,0,2,5,6,1200,0,47.4039,-122.323,97
9069,20141231,565000.0,5,2.25,2130,4360,1.0,0,2,3,8,1240,890,47.6586,-122.395,55
9070,20150225,274000.0,5,1.75,1950,8720,1.0,0,0,3,7,1050,900,47.3381,-122.289,53
9071,20140509,260000.0,3,2.0,1920,8075,1.0,0,0,4,7,1510,410,47.3092,-122.375,45
9072,20140507,581000.0,4,2.0,2510,13695,1.0,0,0,4,7,1280,1230,47.7005,-122.17399999999999,13
9073,20140725,625000.0,3,1.5,1990,5978,1.5,1,4,4,7,1990,0,47.3449,-122.329,88
9074,20141229,220000.0,3,1.0,1230,9720,1.0,0,0,5,7,1230,0,47.3266,-122.13799999999999,45
9075,20141028,765000.0,3,2.25,3190,324086,2.0,0,2,3,9,3190,0,47.5477,-121.93,32
9076,20140710,1325000.0,6,4.25,5720,10213,2.0,0,0,3,10,4170,1550,47.5464,-122.116,10
9077,20150318,700000.0,8,2.5,2280,3000,1.5,0,0,3,7,1210,1070,47.6675,-122.316,104
9078,20140924,351000.0,4,1.0,1550,7260,1.0,0,0,4,6,1550,0,47.6229,-122.12100000000001,55
9079,20140805,413565.0,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,47.5524,-121.99799999999999,0
9080,20140612,363000.0,3,3.25,1651,1779,2.0,0,0,3,8,1341,310,47.7076,-122.346,6
9081,20150404,679000.0,4,1.75,2260,41236,1.0,0,0,4,8,1690,570,47.5528,-122.03399999999999,53
9082,20140910,473000.0,2,1.75,1510,4555,1.0,0,0,3,8,1510,0,47.7136,-122.031,9
9083,20150421,585888.0,3,2.0,1490,7431,1.0,0,0,4,7,1490,0,47.6697,-122.162,49
9084,20140626,405000.0,4,2.5,2220,4652,2.0,0,0,3,7,2220,0,47.4902,-122.154,13
9085,20150116,650000.0,3,1.75,2800,19386,1.0,1,4,3,8,1400,1400,47.3554,-122.324,50
9086,20150224,415000.0,4,2.5,2210,213008,1.0,0,0,4,7,1210,1000,47.4039,-121.98,40
9087,20141222,575000.0,3,2.0,2150,3880,1.0,0,0,3,8,1080,1070,47.6814,-122.39200000000001,63
9088,20140717,220000.0,3,2.25,1400,7205,1.0,0,0,3,7,1140,260,47.349,-122.166,29
9089,20140506,610000.0,4,3.0,2450,10117,1.0,0,0,5,8,1580,870,47.5694,-122.132,47
9090,20140512,499950.0,3,1.0,980,6380,1.0,0,0,3,7,760,220,47.692,-122.30799999999999,73
9091,20150303,883000.0,4,2.5,2800,6874,2.0,0,0,3,9,2170,630,47.6215,-122.29,25
9092,20141023,436000.0,2,1.0,1240,8100,1.5,0,2,3,7,1240,0,47.7326,-122.288,89
9093,20141213,320000.0,3,2.5,1610,1356,2.0,0,0,3,8,1240,370,47.5257,-122.361,7
9094,20140530,425000.0,3,1.75,1510,44000,1.0,0,0,3,7,1240,270,47.4851,-121.71600000000001,25
9095,20140515,204700.0,4,2.0,1670,9987,1.0,0,0,3,7,1670,0,47.3406,-122.28399999999999,47
9096,20140717,384000.0,6,3.0,2320,4502,1.0,0,0,4,7,1200,1120,47.5552,-122.3,27
9097,20150113,314000.0,3,2.75,1900,8200,2.0,0,0,4,7,1900,0,47.402,-122.18299999999999,31
9098,20150430,535000.0,3,2.5,2390,6263,2.0,0,0,3,9,2390,0,47.7379,-122.24799999999999,12
9099,20140626,568000.0,4,1.75,2110,265716,1.0,0,0,4,8,2110,0,47.657,-122.02600000000001,35
9100,20150501,426000.0,4,1.5,1470,5850,1.0,0,0,4,7,810,660,47.7,-122.12899999999999,42
9101,20141209,675000.0,4,2.75,2670,6780,2.0,0,3,5,8,1630,1040,47.5131,-122.256,106
9102,20140613,380000.0,4,2.5,2540,6365,2.0,0,0,3,8,1870,670,47.4608,-122.215,14
9103,20140723,685000.0,3,2.5,3450,8000,3.0,0,0,4,8,2970,480,47.5605,-122.402,39
9104,20140819,429000.0,3,2.0,1700,52826,1.0,0,0,3,7,1700,0,47.4164,-122.09200000000001,23
9105,20150421,799000.0,4,1.5,1810,6583,1.0,0,0,3,7,1500,310,47.7273,-122.351,47
9106,20140920,318500.0,5,1.75,1550,6986,1.0,0,0,3,7,1030,520,47.5503,-122.35600000000001,36
9107,20150420,925000.0,3,3.25,4110,20900,2.0,0,0,3,9,2630,1480,47.5506,-122.18700000000001,13
9108,20150224,420000.0,3,1.5,2080,5000,1.0,0,0,3,7,1300,780,47.5322,-122.29,52
9109,20141218,570000.0,2,1.0,1100,4000,1.0,0,0,3,7,1100,0,47.6388,-122.35,108
9110,20140813,1052500.0,4,2.75,3950,12840,2.0,0,0,5,8,3950,0,47.5489,-122.219,54
9111,20140917,333000.0,3,1.0,1250,8450,1.0,0,0,4,7,1250,0,47.503,-122.36399999999999,60
9112,20150224,1360000.0,2,1.75,2620,14138,2.0,1,4,3,8,2120,500,47.7142,-122.277,24
9113,20140603,660000.0,3,2.5,2290,2798,3.0,0,0,4,9,2290,0,47.641000000000005,-122.315,31
9114,20140917,350000.0,6,4.5,3500,8504,2.0,0,0,3,7,3500,0,47.7351,-122.295,34
9115,20150121,682500.0,6,4.5,3500,8504,2.0,0,0,3,7,3500,0,47.7351,-122.295,35
9116,20141210,399990.0,5,2.75,1690,4000,1.0,0,0,5,7,970,720,47.5312,-122.354,71
9117,20140625,860000.0,5,3.25,4500,9648,2.0,0,4,4,8,3000,1500,47.7262,-122.28200000000001,46
9118,20141021,216180.0,2,1.0,1120,7797,1.0,0,0,3,6,1120,0,47.4871,-122.22,66
9119,20140915,300000.0,4,2.25,1740,9613,2.0,0,0,5,8,1740,0,47.463,-122.125,25
9120,20141014,145000.0,3,1.0,1010,11880,1.0,0,0,3,7,1010,0,47.3762,-122.219,54
9121,20150305,255000.0,3,1.0,1010,11880,1.0,0,0,3,7,1010,0,47.3762,-122.219,55
9122,20140702,250000.0,3,1.75,1200,24805,1.0,0,0,3,6,1200,0,47.4236,-122.195,30
9123,20141029,245000.0,3,1.0,1020,8625,1.0,0,0,3,7,1020,0,47.4465,-121.77,36
9124,20141014,445000.0,3,1.75,1850,7056,2.5,0,0,4,8,1850,0,47.6602,-122.13,35
9125,20140514,562000.0,3,1.5,1830,8000,1.0,0,0,4,7,1830,0,47.6017,-122.12200000000001,57
9126,20140505,501000.0,4,1.0,2070,7519,1.0,0,0,3,7,1160,910,47.632,-122.119,51
9127,20150113,190000.0,3,1.75,1160,5850,1.0,0,0,4,6,1160,0,47.5064,-122.35600000000001,97
9128,20140516,862500.0,4,2.75,3280,24440,2.0,0,0,3,10,3280,0,47.7073,-122.07,18
9129,20140611,1085000.0,5,2.5,2340,6000,2.0,0,0,4,10,2340,0,47.5764,-122.287,92
9130,20140626,575000.0,5,3.0,3690,49709,1.0,0,2,3,9,2690,1000,47.3908,-122.32,54
9131,20141230,250000.0,1,1.0,720,123710,1.0,0,0,4,6,720,0,47.2893,-122.084,79
9132,20150506,310000.0,7,1.5,2660,15111,1.5,0,0,4,7,2660,0,47.4644,-122.066,53
9133,20141009,1400000.0,5,3.25,4300,9270,2.0,0,3,3,10,2910,1390,47.5717,-122.40899999999999,5
9134,20141216,284850.0,3,1.5,1590,8256,1.0,0,1,3,7,1090,500,47.3488,-122.304,45
9135,20150219,570000.0,4,2.5,2590,7910,2.0,0,0,3,9,2590,0,47.7378,-122.24799999999999,12
9136,20141003,304000.0,3,1.75,1720,6000,1.0,0,2,3,7,1000,720,47.4999,-122.223,60
9137,20141216,560000.0,4,2.5,1790,9787,1.0,0,2,4,8,1240,550,47.5344,-122.189,31
9138,20140826,325000.0,3,1.0,1590,8160,1.0,0,1,3,7,1090,500,47.4013,-122.321,60
9139,20150206,557510.0,4,2.0,1580,4800,1.5,0,2,3,7,1580,0,47.5454,-122.383,103
9140,20150420,305000.0,4,2.25,2580,8820,1.0,0,0,4,9,1620,960,47.3122,-122.376,48
9141,20140902,320000.0,5,1.0,1740,27350,1.0,0,0,4,5,1740,0,47.4809,-122.15299999999999,56
9142,20140905,455000.0,5,2.25,3470,28212,1.5,0,0,4,8,2790,680,47.3342,-122.10799999999999,36
9143,20140904,383001.0,3,1.0,1180,7210,1.0,0,0,4,7,1180,0,47.7267,-122.241,51
9144,20140605,545000.0,3,1.75,1700,51649,1.5,0,0,5,6,1700,0,47.4704,-122.07600000000001,83
9145,20150408,487500.0,2,1.0,1190,5000,1.0,0,0,3,7,1190,0,47.5717,-122.382,90
9146,20140702,345000.0,5,2.5,2450,6994,2.0,0,0,3,8,2450,0,47.3572,-122.19200000000001,12
9147,20140604,583000.0,6,2.75,2630,16411,1.0,0,0,4,8,1650,980,47.6309,-122.09299999999999,40
9148,20140812,534950.0,3,2.25,2130,12286,2.0,0,0,3,8,2130,0,47.6471,-122.11399999999999,37
9149,20140812,403504.0,4,1.0,1060,5750,1.0,0,0,3,6,950,110,47.6562,-122.389,110
9150,20150427,500000.0,3,1.75,1480,6120,1.5,0,0,3,7,1480,0,47.6858,-122.295,69
9151,20150224,319502.0,3,1.75,1610,38707,1.0,0,0,3,7,1610,0,47.3778,-122.001,25
9152,20141112,525000.0,4,2.75,2440,5080,2.0,0,0,3,8,1750,690,47.5547,-122.37899999999999,54
9153,20140506,563000.0,4,3.0,3100,15480,2.0,0,0,3,8,2400,700,47.7466,-122.241,18
9154,20140804,898500.0,4,2.75,2890,5000,1.5,0,0,3,8,1990,900,47.6768,-122.363,0
9155,20140507,651000.0,3,2.5,3240,108366,2.0,0,0,4,10,3240,0,47.327,-122.094,23
9156,20141201,450000.0,4,2.75,2900,6400,2.0,0,0,3,7,2040,860,47.5563,-122.39299999999999,44
9157,20150321,665000.0,4,2.25,2650,8149,1.0,0,0,4,8,1610,1040,47.5624,-122.176,40
9158,20141102,825000.0,4,2.5,2560,4000,2.0,0,0,5,8,1610,950,47.6885,-122.38600000000001,85
9159,20140625,200000.0,3,1.0,1150,4800,1.5,0,0,4,6,1150,0,47.3101,-122.212,76
9160,20140904,295000.0,3,2.0,1760,6092,1.0,0,0,3,7,1760,0,47.3838,-122.184,16
9161,20141215,748000.0,4,2.5,3220,8379,2.0,0,0,3,10,3220,0,47.7043,-122.19200000000001,10
9162,20140714,580000.0,3,2.5,3200,18750,1.0,0,0,2,9,2660,540,47.5717,-122.12,18
9163,20150212,275000.0,3,1.0,1250,10744,1.0,0,0,3,6,1250,0,47.4226,-122.32700000000001,73
9164,20150326,196000.0,3,1.0,1000,8470,1.0,0,0,4,6,1000,0,47.3056,-122.37,52
9165,20140522,235750.0,2,1.0,740,11250,1.0,0,0,2,6,740,0,47.5036,-122.36200000000001,76
9166,20150323,315000.0,3,2.25,2170,8480,1.0,0,0,3,8,2170,0,47.4562,-122.33,50
9167,20140825,338000.0,4,2.5,2370,10631,2.0,0,0,3,8,2370,0,47.3473,-122.302,15
9168,20150121,353000.0,4,2.5,2300,4249,2.0,0,0,3,8,2300,0,47.3516,-122.0,9
9169,20140627,235000.0,3,1.75,1400,6300,1.0,0,0,3,7,1400,0,47.2074,-122.001,16
9170,20150320,569999.0,3,2.5,3080,13880,2.0,0,0,3,9,3080,0,47.3726,-122.025,25
9171,20140918,505000.0,4,2.25,2350,12540,2.0,0,0,3,8,2350,0,47.7732,-122.382,46
9172,20150306,1234000.0,4,3.0,2660,4600,1.5,0,0,3,8,1820,840,47.6258,-122.305,13
9173,20140514,299000.0,2,1.75,1250,34395,1.0,0,0,4,7,1250,0,47.2802,-122.316,64
9174,20141016,240000.0,3,2.0,1100,6360,1.0,0,0,3,7,1100,0,47.3878,-122.052,23
9175,20150213,1955000.0,3,1.75,3330,12566,1.0,1,4,4,8,1940,1390,47.5287,-122.22,55
9176,20140911,1265000.0,4,3.25,3640,3604,2.0,0,2,5,9,1960,1680,47.6145,-122.28399999999999,101
9177,20150414,405000.0,2,1.75,1350,2653,2.0,0,0,3,7,1350,0,47.6934,-122.184,29
9178,20140624,304000.0,4,2.0,1310,8454,1.0,0,0,4,7,1310,0,47.7572,-122.318,61
9179,20141010,272000.0,4,2.25,1800,5555,2.0,0,0,3,7,1800,0,47.3498,-122.052,11
9180,20140620,412000.0,2,1.0,1260,3960,1.0,0,0,3,6,690,570,47.6899,-122.391,89
9181,20140718,698000.0,4,2.5,2990,7231,2.0,0,0,3,9,2990,0,47.5623,-122.03200000000001,13
9182,20140609,400000.0,2,1.0,1140,5100,1.0,0,0,3,7,1140,0,47.5323,-122.383,72
9183,20141120,305000.0,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,47.4314,-122.189,20
9184,20140910,585000.0,4,2.0,2400,12753,1.0,0,0,4,7,2400,0,47.6947,-122.177,52
9185,20140812,190000.0,2,1.5,1400,9031,1.0,0,0,3,7,960,440,47.2915,-122.368,32
9186,20140720,760000.0,4,2.5,2990,12788,2.0,0,0,3,10,2990,0,47.5601,-122.037,26
9187,20140527,570000.0,3,1.75,1930,36210,1.0,0,0,3,8,1930,0,47.7692,-122.12799999999999,37
9188,20141106,144000.0,3,1.0,980,6800,1.0,0,0,3,6,980,0,47.4411,-122.186,68
9189,20140624,139000.0,2,1.0,690,5280,1.0,0,0,4,5,690,0,47.4953,-122.18700000000001,72
9190,20141119,525000.0,4,1.5,1430,6380,1.5,0,0,4,7,1130,300,47.6942,-122.319,69
9191,20140716,293000.0,1,1.0,1110,5421,1.0,0,0,3,6,1110,0,47.7322,-122.359,79
9192,20150427,267100.0,2,2.5,1250,1580,2.0,0,0,3,7,1030,220,47.5243,-122.36,10
9193,20150421,1500000.0,4,3.25,3470,5222,2.0,0,0,3,10,2830,640,47.6845,-122.209,10
9194,20141028,240000.0,3,2.25,1500,15334,2.0,0,0,4,7,1500,0,47.3719,-122.09100000000001,22
9195,20150409,975000.0,3,2.5,2530,7000,2.5,0,4,3,9,2530,0,47.5465,-122.398,16
9196,20140618,279950.0,5,1.75,2150,7171,1.0,0,0,4,7,1460,690,47.3952,-122.176,44
9197,20150127,405000.0,3,1.75,1260,7373,1.0,0,0,4,7,1260,0,47.7296,-122.23299999999999,36
9198,20140516,400000.0,3,2.5,2740,83199,2.0,0,4,3,9,2740,0,47.3581,-122.266,41
9199,20141124,225000.0,3,1.0,960,6500,1.0,0,0,4,5,960,0,47.497,-122.171,60
9200,20141229,250000.0,3,1.0,1520,7800,1.0,0,0,4,7,1120,400,47.3784,-122.29,47
9201,20150331,272950.0,3,2.25,1570,9096,1.0,0,0,4,7,1180,390,47.1937,-121.99,24
9202,20140722,625000.0,5,1.0,3240,5324,2.0,0,0,3,9,3240,0,47.523,-121.875,7
9203,20140718,670000.0,3,1.75,1280,2147,1.5,0,0,4,7,1280,0,47.6362,-122.324,104
9204,20150401,1065000.0,3,2.5,2130,3545,3.0,0,0,5,9,2130,0,47.6389,-122.34899999999999,25
9205,20140618,540000.0,3,1.75,1970,8200,1.0,0,0,5,8,1420,550,47.7602,-122.363,51
9206,20141105,525000.0,3,2.5,2990,6725,2.0,0,0,3,9,2990,0,47.4928,-122.14200000000001,11
9207,20150303,425000.0,2,1.0,1160,17700,1.0,0,0,3,7,1160,0,47.7244,-122.331,68
9208,20140602,465500.0,3,1.75,1890,7004,1.0,0,0,3,7,1290,600,47.5557,-122.28,49
9209,20140717,443500.0,3,2.5,2170,5866,2.0,0,0,3,7,2170,0,47.5403,-121.889,8
9210,20141203,350000.0,4,2.25,1570,499571,1.0,0,3,4,7,1570,0,47.1808,-122.023,42
9211,20140918,850000.0,3,2.5,3260,91911,2.0,0,0,4,9,3260,0,47.736999999999995,-122.074,30
9212,20150220,205000.0,3,2.25,1250,952,3.0,0,0,3,8,1250,0,47.7098,-122.333,7
9213,20140626,315000.0,4,2.5,1940,10200,1.0,0,0,4,8,1140,800,47.4157,-122.161,37
9214,20140623,470000.0,3,2.5,2150,8221,2.0,0,0,3,8,2150,0,47.5085,-122.15,22
9215,20140729,1100000.0,4,2.25,3310,8540,1.0,0,4,4,9,1660,1650,47.5603,-122.15799999999999,41
9216,20141120,340000.0,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,47.6458,-121.955,35
9217,20140618,310000.0,4,2.5,2660,12672,1.0,0,0,4,8,1740,920,47.3334,-122.323,54
9218,20140602,305000.0,3,1.0,950,13475,1.0,0,0,3,7,950,0,47.7543,-122.306,64
9219,20140710,307150.0,3,1.5,1480,6752,1.0,0,0,4,7,1480,0,47.4993,-122.176,55
9220,20140701,729032.0,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,47.6388,-122.167,37
9221,20150303,750000.0,5,2.5,3240,9960,1.0,0,1,3,8,2020,1220,47.5858,-122.11200000000001,57
9222,20150203,289000.0,4,2.5,1961,3207,2.0,0,0,3,7,1961,0,47.3507,-122.16,9
9223,20150415,480000.0,3,1.0,1100,5700,1.0,0,0,3,7,1100,0,47.6883,-122.28200000000001,65
9224,20150219,529000.0,3,1.75,1500,7367,1.0,0,0,3,8,1500,0,47.6722,-122.167,41
9225,20140728,585000.0,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,47.6567,-122.397,70
9226,20140925,704000.0,4,2.75,2510,12500,1.0,0,0,5,8,2050,460,47.6278,-122.11,38
9227,20150304,607000.0,4,2.0,1490,4054,1.5,0,0,5,7,1490,0,47.6744,-122.301,89
9228,20150310,580000.0,3,2.25,2190,8188,2.0,0,0,3,8,1810,380,47.6883,-122.113,37
9229,20140805,875000.0,5,2.5,2530,8564,2.0,0,0,4,8,2530,0,47.5622,-122.15299999999999,38
9230,20141015,610000.0,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,47.5614,-122.13,38
9231,20140728,230000.0,3,0.75,1040,15000,1.0,0,0,3,6,1040,0,47.7639,-122.234,73
9232,20140608,510000.0,4,2.25,2450,62290,2.0,0,0,3,8,2450,0,47.7603,-122.074,38
9233,20150305,733000.0,4,2.5,2210,5002,1.0,0,0,3,7,1370,840,47.6637,-122.40100000000001,38
9234,20140814,169100.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,47.3206,-122.26899999999999,61
9235,20150506,250000.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,47.3206,-122.26899999999999,62
9236,20141103,500000.0,4,2.25,2730,35100,2.0,0,0,3,8,2730,0,47.5913,-122.012,37
9237,20141007,700000.0,2,1.0,1620,9855,1.0,0,4,3,8,1320,300,47.5264,-122.384,66
9238,20141222,379000.0,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,47.4244,-122.15100000000001,13
9239,20140715,650000.0,4,2.5,3420,222156,2.0,0,0,3,9,3420,0,47.3608,-121.97,12
9240,20141119,412133.0,2,1.0,920,4400,1.0,0,0,3,7,920,0,47.6903,-122.33200000000001,66
9241,20150402,480000.0,4,2.25,2330,14190,1.0,0,0,3,8,1740,590,47.718,-122.242,53
9242,20141218,650000.0,3,1.75,1940,10245,1.0,0,0,3,7,1940,0,47.5833,-122.241,57
9243,20150330,505000.0,2,2.5,1900,5065,2.0,0,0,3,8,1900,0,47.7175,-122.03399999999999,10
9244,20150505,931088.0,4,2.5,3510,17400,1.0,0,0,4,9,1930,1580,47.5963,-122.171,58
9245,20140926,570000.0,4,1.75,1860,7700,1.0,0,0,4,8,1860,0,47.626000000000005,-122.11200000000001,50
9246,20140813,475000.0,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,47.57,-122.285,95
9247,20140805,240000.0,6,1.75,2210,8594,1.0,0,0,3,7,1310,900,47.4594,-122.273,55
9248,20150114,462000.0,4,2.5,2640,47480,1.0,0,0,4,8,1590,1050,47.4258,-122.021,36
9249,20150210,1115000.0,3,2.5,4530,22873,2.0,0,2,5,8,3220,1310,47.4567,-122.369,103
9250,20140916,243000.0,3,1.0,1500,6600,1.0,0,0,2,6,1500,0,47.4845,-122.33,44
9251,20150211,660000.0,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,47.5956,-122.17399999999999,58
9252,20141013,1190000.0,2,1.75,2080,8112,1.0,1,4,4,8,1040,1040,47.7134,-122.277,30
9253,20140524,1680000.0,4,4.25,5584,68257,2.0,0,0,3,11,5584,0,47.6113,-121.95200000000001,16
9254,20140919,6885000.0,6,7.75,9890,31374,2.0,0,4,3,13,8860,1030,47.6305,-122.24,13
9255,20140910,368000.0,3,2.5,2080,4307,2.0,0,0,3,7,2080,0,47.53,-121.848,10
9256,20141120,811500.0,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,47.5402,-122.069,10
9257,20140604,275000.0,2,1.0,770,8149,1.0,0,0,5,6,770,0,47.7406,-122.302,66
9258,20140929,650000.0,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,47.6922,-122.17399999999999,13
9259,20150219,485000.0,3,2.0,2410,50654,1.5,0,0,3,7,2410,0,47.4154,-122.458,20
9260,20140815,425000.0,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,47.6366,-122.094,38
9261,20141210,530000.0,3,2.5,2640,13775,1.0,0,0,3,8,1550,1090,47.5875,-122.177,36
9262,20140522,657000.0,4,1.75,2740,8520,1.0,0,2,3,8,1370,1370,47.5445,-122.26299999999999,60
9263,20141231,315000.0,4,2.75,1580,3770,1.0,0,0,3,7,1080,500,47.7368,-121.96799999999999,12
9264,20140513,273000.0,4,1.5,2180,22870,1.0,0,0,4,6,1280,900,47.3187,-122.081,39
9265,20140915,550000.0,3,2.75,1960,13252,1.0,0,0,5,8,1240,720,47.5582,-122.139,39
9266,20141215,347000.0,2,2.25,1560,1705,2.0,0,0,3,8,1270,290,47.5482,-122.374,8
9267,20140606,525000.0,5,2.75,2440,8000,1.0,0,0,4,7,1240,1200,47.7283,-122.17,42
9268,20140925,490000.0,3,1.5,990,1343,2.0,0,0,3,8,840,150,47.6236,-122.306,7
9269,20141229,500000.0,3,2.25,2210,7916,2.0,0,0,3,8,2210,0,47.7175,-122.339,36
9270,20150128,585000.0,3,2.75,3080,7282,2.0,0,0,3,9,3080,0,47.4826,-122.149,7
9271,20141106,926500.0,4,2.75,2900,17802,1.0,0,2,3,9,1750,1150,47.7004,-122.229,33
9272,20141024,465000.0,1,1.0,1020,3200,1.0,0,0,3,7,1020,0,47.6361,-122.34299999999999,87
9273,20150327,200000.0,4,2.0,1900,8160,1.0,0,0,3,7,1900,0,47.2114,-121.986,40
9274,20150126,1680000.0,6,4.75,5770,16747,2.0,0,3,3,12,4500,1270,47.5512,-122.11,17
9275,20140923,220500.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,47.4145,-122.463,65
9276,20150504,329000.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,47.4145,-122.463,66
9277,20140703,715000.0,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,47.6598,-122.355,17
9278,20150424,780000.0,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,47.6598,-122.355,18
9279,20140818,410000.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,47.6842,-122.39299999999999,65
9280,20150506,778100.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,47.6842,-122.39299999999999,66
9281,20150330,406000.0,3,1.0,1090,11292,1.0,0,0,4,7,1090,0,47.7429,-122.35799999999999,63
9282,20140505,665000.0,4,2.5,2800,5900,1.0,0,0,3,8,1660,1140,47.6809,-122.286,51
9283,20141125,305000.0,2,1.0,1000,8212,1.0,0,0,4,7,1000,0,47.7444,-122.34100000000001,67
9284,20140822,265000.0,3,2.5,1640,7668,2.0,0,0,3,7,1640,0,47.3505,-122.027,23
9285,20141002,485000.0,4,1.0,1620,4080,1.5,0,0,3,7,1620,0,47.6696,-122.324,91
9286,20140507,600000.0,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,47.4824,-122.0,37
9287,20150421,510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,47.5573,-122.39200000000001,75
9288,20140521,195000.0,2,1.0,1080,3899,1.0,0,0,4,8,1080,0,47.3792,-122.321,42
9289,20140528,432500.0,3,1.75,1980,5100,1.0,0,0,3,7,1270,710,47.6911,-122.34700000000001,49
9290,20141210,490000.0,3,1.75,1510,8433,1.0,0,0,4,7,1220,290,47.6226,-122.103,47
9291,20140711,270000.0,3,2.5,1690,7165,2.0,0,0,4,7,1690,0,47.3498,-122.05799999999999,22
9292,20140826,370000.0,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,47.6374,-122.375,30
9293,20141215,327500.0,3,2.5,2090,12027,2.0,0,0,3,8,2090,0,47.4084,-122.213,23
9294,20150323,826000.0,2,1.0,1060,6120,1.0,0,0,3,7,1060,0,47.6739,-122.329,107
9295,20140701,510000.0,3,1.75,1750,7020,2.0,0,0,3,7,1750,0,47.3264,-122.038,36
9296,20150311,587750.0,2,1.0,890,4730,1.0,0,0,3,7,890,0,47.6876,-122.34100000000001,74
9297,20150327,449228.0,5,2.5,3020,24750,1.0,0,0,3,8,1650,1370,47.5897,-122.179,50
9298,20140902,565000.0,3,2.5,2030,217805,1.0,0,0,3,9,2030,0,47.3942,-122.515,15
